Postcode,Postcode78,Easting,Northing,OA,X,Y
BA2 6XA,BA2 6XA,375350,164483,E00072575,-2.355586339,51.3788065
BA2 6XD,BA2 6XD,377824,165741,E00072590,-2.320118394,51.39022052
BA2 6XE,BA2 6XE,377840,165839,E00072590,-2.319894657,51.39110235
BA2 6XF,BA2 6XF,377896,166035,E00072590,-2.319102078,51.39286695
BA2 6XG,BA2 6XG,377587,165955,E00072589,-2.323538125,51.39213537
BA2 6XH,BA2 6XH,378052,165805,E00072590,-2.316845605,51.39080491
BA2 6XJ,BA2 6XJ,377613,165890,E00072589,-2.323160257,51.39155202
BA2 6XL,BA2 6XL,377980,165784,E00072590,-2.317879134,51.39061333
BA2 6XQ,BA2 6XQ,377906,165882,E00072590,-2.318948768,51.39149156
BA2 6YE,BA2 6YE,375350,164483,E00072575,-2.355586339,51.3788065
BA2 7AB,BA2 7AB,376769,163156,E00072632,-2.335110855,51.36693462
BA2 7AD,BA2 7AD,376779,162707,E00072676,-2.334937742,51.36289783
BA2 7AE,BA2 7AE,377633,162992,E00072668,-2.322689625,51.36549488
BA2 7AF,BA2 7AF,377625,163054,E00072668,-2.322808423,51.36605198
BA2 7AG,BA2 7AG,377729,163079,E00072668,-2.321316078,51.3662809
BA2 7AH,BA2 7AH,377750,163044,E00072668,-2.321012226,51.36596702
BA2 7AJ,BA2 7AJ,377739,163173,E00072668,-2.32117833,51.36712655
BA2 7AL,BA2 7AL,377814,163094,E00072668,-2.320096083,51.36641917
BA2 7AN,BA2 7AN,377863,163126,E00072668,-2.319394229,51.36670884
BA2 7AP,BA2 7AP,377729,163773,E00072632,-2.321359756,51.37252116
BA2 7AQ,BA2 7AQ,377633,163110,E00072668,-2.322697082,51.36655587
BA2 7AR,BA2 7AR,377508,163711,E00072632,-2.324530749,51.37195491
BA2 7AS,BA2 7AS,377253,164013,E00072632,-2.328213541,51.37466023
BA2 7AT,BA2 7AT,377195,164131,E00072632,-2.329054363,51.37571888
BA2 7AU,BA2 7AU,377408,162814,E00072668,-2.325910152,51.36388542
BA2 7AW,BA2 7AW,378084,163267,E00072611,-2.316228427,51.36798528
BA2 7AX,BA2 7AX,377135,164184,E00170254,-2.32991981,51.37619306
BA2 7AY,BA2 7AY,377083,164651,E00170254,-2.330697189,51.38039004
BA2 7AZ,BA2 7AZ,377329,164148,E00170254,-2.32713027,51.37587717
BA2 7BA,BA2 7BA,377337,164089,E00170254,-2.327011585,51.37534696
BA2 7BB,BA2 7BB,378118,164024,E00072611,-2.315786807,51.37479326
BA2 7BD,BA2 7BD,378428,164080,E00072611,-2.311336513,51.37530875
BA2 7BE,BA2 7BE,378276,163706,E00072611,-2.313497305,51.37194
BA2 7BG,BA2 7BG,378881,164092,E00072611,-2.304828942,51.37543373
BA2 7BH,BA2 7BH,379101,164392,E00072611,-2.301685982,51.37813946
BA2 7BJ,BA2 7BJ,378526,163425,E00072611,-2.309888767,51.36942288
BA2 7BL,BA2 7BL,378360,162597,E00072611,-2.31222285,51.36197138
BA2 7BN,BA2 7BN,378349,162508,E00072618,-2.312375382,51.36117074
BA2 7BP,BA2 7BP,378436,164601,E00072611,-2.311253378,51.37999374
BA2 7BQ,BA2 7BQ,378955,164118,E00072611,-2.303767331,51.3756703
BA2 7BR,BA2 7BR,376969,162839,E00072668,-2.33221734,51.36409244
BA2 7BT,BA2 7BT,377083,164651,E00170254,-2.330697189,51.38039004
BA2 7BU,BA2 7BU,375953,161330,E00072620,-2.346708194,51.35048169
BA2 7BW,BA2 7BW,378874,164233,E00072611,-2.304937936,51.37670129
BA2 7BX,BA2 7BX,375683,160824,E00072620,-2.350550489,51.34592038
BA2 7BY,BA2 7BY,375970,160758,E00072620,-2.346425285,51.34533918
BA2 7BZ,BA2 7BZ,375945,160850,E00072620,-2.346790455,51.3461653
BA2 7DA,BA2 7DA,376021,160816,E00072620,-2.34569703,51.3458628
BA2 7DB,BA2 7DB,376610,161509,E00072618,-2.337285983,51.35211873
BA2 7DD,BA2 7DD,376138,160680,E00072620,-2.344007929,51.34464486
BA2 7DE,BA2 7DE,376342,160584,E00072616,-2.341072615,51.34379029
BA2 7DG,BA2 7DG,376055,160424,E00072622,-2.345182348,51.3423395
BA2 7DH,BA2 7DH,375284,161418,E00072620,-2.356320606,51.35124418
BA2 7DJ,BA2 7DJ,375024,161405,E00072621,-2.360053149,51.35111581
BA2 7DL,BA2 7DL,374824,161375,E00072621,-2.362922909,51.35083719
BA2 7DN,BA2 7DN,374697,161394,E00072621,-2.364747883,51.35100241
BA2 7DP,BA2 7DP,374613,161192,E00072621,-2.365939612,51.34918231
BA2 7DQ,BA2 7DQ,375553,161203,E00072620,-2.352443144,51.34932257
BA2 7DR,BA2 7DR,374685,161315,E00072621,-2.364914622,51.35029155
BA2 7DS,BA2 7DS,374674,161273,E00072621,-2.365069556,51.34991334
BA2 7DT,BA2 7DT,374677,161258,E00072621,-2.36502539,51.34977863
BA2 7DU,BA2 7DU,374705,161233,E00072621,-2.36462155,51.34955507
BA2 7DW,BA2 7DW,374627,161248,E00072621,-2.365742596,51.3496865
BA2 7DX,BA2 7DX,374671,161227,E00072621,-2.365109363,51.34949961
BA2 7DY,BA2 7DY,374764,161207,E00072621,-2.363772498,51.34932398
BA2 7DZ,BA2 7DZ,374735,161188,E00072621,-2.364187639,51.34915181
BA2 7EA,BA2 7EA,374698,161169,E00072621,-2.364717495,51.34897927
BA2 7EB,BA2 7EB,374776,161157,E00072621,-2.363596683,51.34887488
BA2 7ED,BA2 7ED,374602,160929,E00072620,-2.366078819,51.34681704
BA2 7EE,BA2 7EE,374330,160352,E00072626,-2.369942389,51.34161652
BA2 7EF,BA2 7EF,373987,160267,E00072626,-2.374860454,51.34083661
BA2 7EG,BA2 7EG,373390,159939,E00072626,-2.383406491,51.33785954
BA2 7EH,BA2 7EH,373407,159921,E00072626,-2.383161084,51.33769853
BA2 7EJ,BA2 7EJ,375595,160616,E00072620,-2.351799651,51.34404631
BA2 7EL,BA2 7EL,375806,160671,E00072620,-2.348774036,51.34454987
BA2 7EQ,BA2 7EQ,373323,159946,E00072626,-2.38436881,51.33791931
BA2 7ES,BA2 7ES,377245,161911,E00072618,-2.328193319,51.35575935
BA2 7ET,BA2 7ET,376489,162221,E00072676,-2.33907072,51.35851587
BA2 7EU,BA2 7EU,376246,162045,E00072666,-2.342548804,51.35692319
BA2 7EX,BA2 7EX,377181,161950,E00072618,-2.329114905,51.35610744
BA2 7EY,BA2 7EY,377214,162015,E00072618,-2.328645219,51.35669324
BA2 7EZ,BA2 7EZ,377252,161919,E00072618,-2.328093305,51.35583154
BA2 7GJ,BA2 7GJ,377973,160499,E00072614,-2.317650789,51.34309177
BA2 7GN,BA2 7GN,377995,160585,E00072614,-2.317340189,51.34386597
BA2 7GW,BA2 7GW,377834,160581,E00072614,-2.319651471,51.34382373
BA2 7HA,BA2 7HA,377280,161922,E00072618,-2.327691388,51.35585963
BA2 7HB,BA2 7HB,377263,161982,E00072618,-2.327939395,51.35639848
BA2 7HD,BA2 7HD,377375,161929,E00072618,-2.326327549,51.35592637
BA2 7HF,BA2 7HF,377302,162027,E00072618,-2.327382207,51.35680465
BA2 7HG,BA2 7HG,377373,162077,E00072618,-2.326365778,51.35725704
BA2 7HH,BA2 7HH,377477,162285,E00072618,-2.324885376,51.35913147
BA2 7HJ,BA2 7HJ,377225,162250,E00072618,-2.328502375,51.35880667
BA2 7HL,BA2 7HL,377101,162281,E00072618,-2.330285216,51.35908042
BA2 7HN,BA2 7HN,376879,162132,E00072618,-2.333463819,51.35773165
BA2 7HP,BA2 7HP,376741,162575,E00072676,-2.335474891,51.36170935
BA2 7HQ,BA2 7HQ,377370,162186,E00072618,-2.326415727,51.3582371
BA2 7HR,BA2 7HR,376616,162537,E00072676,-2.337267659,51.36136251
BA2 7HS,BA2 7HS,377216,162461,E00072618,-2.328645142,51.36070356
BA2 7HT,BA2 7HT,377917,162766,E00072668,-2.318596136,51.36347387
BA2 7HU,BA2 7HU,377988,162711,E00072618,-2.317572825,51.36298214
BA2 7HW,BA2 7HW,376865,162082,E00072618,-2.333661616,51.35728153
BA2 7HX,BA2 7HX,378080,162327,E00072618,-2.316227655,51.35953289
BA2 7HY,BA2 7HY,378259,162293,E00072618,-2.313654742,51.35923408
BA2 7JD,BA2 7JD,378098,162142,E00072618,-2.315957707,51.35787006
BA2 7JE,BA2 7JE,377651,162191,E00072618,-2.322380403,51.35829322
BA2 7JP,BA2 7JP,377390,164564,E00170254,-2.326280504,51.37962017
BA2 7JT,BA2 7JT,377083,164651,E00170254,-2.330697189,51.38039004
BA2 7JU,BA2 7JU,377083,164651,E00170254,-2.330697189,51.38039004
BA2 7JW,BA2 7JW,377018,161860,E00072618,-2.331449983,51.35529154
BA2 7JX,BA2 7JX,377648,164649,E00170254,-2.322578765,51.38039469
BA2 7JY,BA2 7JY,377132,164699,E00170254,-2.329996224,51.38082368
BA2 7NX,BA2 7NX,374587,160523,E00072620,-2.366265057,51.3431657
BA2 7PA,BA2 7PA,377495,164659,E00170254,-2.324777855,51.38047851
BA2 7PB,BA2 7PB,377514,164607,E00170254,-2.324501474,51.38001174
BA2 7PD,BA2 7PD,377648,164649,E00170254,-2.322578765,51.38039469
BA2 7SA,BA2 7SA,377143,158355,E00072616,-2.329428851,51.32378056
BA2 7SB,BA2 7SB,376973,158495,E00072616,-2.331877548,51.32503252
BA2 7SD,BA2 7SD,376796,158750,E00072616,-2.33443448,51.32731817
BA2 7SE,BA2 7SE,376710,159696,E00072616,-2.335730813,51.33582083
BA2 7SF,BA2 7SF,376752,158421,E00072616,-2.335044351,51.32435811
BA2 7SH,BA2 7SH,377129,158425,E00072616,-2.329634278,51.32440942
BA2 7SL,BA2 7SL,377155,158142,E00072617,-2.329242977,51.3218658
BA2 7SN,BA2 7SN,377165,158200,E00072617,-2.329103188,51.32238776
BA2 7SP,BA2 7SP,377090,157635,E00072616,-2.330142961,51.3173043
BA2 7SR,BA2 7SR,376972,156955,E00072616,-2.331792076,51.31118515
BA2 7SS,BA2 7SS,377069,158150,E00072617,-2.330477565,51.32193424
BA2 7ST,BA2 7ST,377122,158230,E00072617,-2.329722164,51.3226557
BA2 7SU,BA2 7SU,377068,158287,E00072617,-2.330500735,51.32316608
BA2 7SW,BA2 7SW,377220,158134,E00072617,-2.328309633,51.32179651
BA2 7SY,BA2 7SY,376978,158228,E00072617,-2.331788518,51.32263189
BA2 7SZ,BA2 7SZ,377313,158424,E00072616,-2.326993651,51.32440783
BA2 7TA,BA2 7TA,377769,159257,E00072616,-2.320501719,51.33191608
BA2 7TB,BA2 7TB,377881,159748,E00072616,-2.318924744,51.33633542
BA2 7TD,BA2 7TD,378028,159418,E00072616,-2.316794109,51.33337381
BA2 7TE,BA2 7TE,378231,158994,E00072616,-2.313854203,51.32956915
BA2 7TG,BA2 7TG,379284,158131,E00072616,-2.298690289,51.32184882
BA2 7TH,BA2 7TH,377982,157991,E00072616,-2.317365801,51.32054083
BA2 7TJ,BA2 7TJ,377681,158258,E00072616,-2.321701961,51.3229298
BA2 7TL,BA2 7TL,377280,158185,E00072617,-2.327451888,51.32225746
BA2 7TQ,BA2 7TQ,378106,158272,E00072616,-2.315603783,51.32307233
BA2 7TT,BA2 7TT,378864,160125,E00072615,-2.304836359,51.3397629
BA2 7TU,BA2 7TU,378874,160200,E00072615,-2.304697252,51.34043764
BA2 7TX,BA2 7TX,378894,160158,E00072615,-2.304407591,51.34006075
BA2 7TY,BA2 7TY,378755,160081,E00072615,-2.306398516,51.33936311
BA2 7TZ,BA2 7TZ,378537,159929,E00072614,-2.309518875,51.33798817
BA2 7UA,BA2 7UA,378500,159794,E00072614,-2.310041891,51.33677286
BA2 7UB,BA2 7UB,378411,159652,E00072614,-2.3113108,51.33549265
BA2 7UD,BA2 7UD,378422,159561,E00072614,-2.311147375,51.33467478
BA2 7UE,BA2 7UE,378893,159225,E00072616,-2.304366474,51.33167136
BA2 7UF,BA2 7UF,378336,159622,E00072614,-2.312385521,51.33522002
BA2 7UG,BA2 7UG,378340,159650,E00072614,-2.31232983,51.33547196
BA2 7UH,BA2 7UH,378079,159866,E00072614,-2.31608982,51.33740412
BA2 7UJ,BA2 7UJ,377557,159874,E00072616,-2.323583668,51.33745557
BA2 7UN,BA2 7UN,377699,160217,E00072614,-2.321566856,51.34054537
BA2 7UP,BA2 7UP,378220,159869,E00072614,-2.314065818,51.33743653
BA2 7UQ,BA2 7UQ,378193,159805,E00072614,-2.314449509,51.33686
BA2 7UR,BA2 7UR,378373,159991,E00072614,-2.31187698,51.33853944
BA2 7US,BA2 7US,378271,159993,E00072614,-2.313341365,51.33855351
BA2 7UW,BA2 7UW,378137,159892,E00072614,-2.315258764,51.33764017
BA2 7WA,BA2 7WA,378777,160156,E00072615,-2.30608721,51.34003831
BA2 7WE,BA2 7WE,378843,160076,E00072615,-2.305134911,51.33932147
BA2 7WF,BA2 7WF,378941,160090,E00072615,-2.303728861,51.33945106
BA2 7WG,BA2 7WG,379071,160070,E00072615,-2.301861418,51.33927601
BA2 7WJ,BA2 7WJ,379076,159654,E00072614,-2.301765129,51.33553561
BA2 7WQ,BA2 7WQ,379095,160224,E00072615,-2.301525944,51.34066159
BA2 7WS,BA2 7WS,379060,160201,E00072615,-2.302027058,51.34045355
BA2 7WW,BA2 7WW,377827,162909,E00072668,-2.319897721,51.36475615
BA2 7WX,BA2 7WX,379162,160087,E00072615,-2.300556028,51.33943228
BA2 7XS,BA2 7XS,375350,164483,E00072575,-2.355586339,51.3788065
BA2 7YB,BA2 7YB,375350,164483,E00072575,-2.355586339,51.3788065
BA2 7YP,BA2 7YP,375350,164483,E00072575,-2.355586339,51.3788065
BA2 8AA,BA2 8AA,369839,157545,E00072958,-2.434178401,51.31615563
BA2 8AB,BA2 8AB,369768,157635,E00072958,-2.435204767,51.31696104
BA2 8AD,BA2 8AD,369841,157666,E00072958,-2.434159922,51.31724368
BA2 8AE,BA2 8AE,369837,157724,E00072958,-2.434222224,51.31776502
BA2 8AF,BA2 8AF,369941,157655,E00072958,-2.432724175,51.31715011
BA2 8AG,BA2 8AG,369895,157767,E00072958,-2.433393693,51.31815472
BA2 8AH,BA2 8AH,369945,157913,E00072958,-2.432688621,51.31947014
BA2 8AJ,BA2 8AJ,370016,158072,E00072955,-2.431683139,51.32090362
BA2 8AL,BA2 8AL,369833,158165,E00072955,-2.434317049,51.32173017
BA2 8AN,BA2 8AN,369721,158184,E00072955,-2.435925895,51.32189499
BA2 8AP,BA2 8AP,369491,158143,E00072955,-2.439222973,51.32151401
BA2 8AQ,BA2 8AQ,370389,156934,E00072943,-2.426235826,51.31069065
BA2 8AR,BA2 8AR,369804,158249,E00072955,-2.434740431,51.32248389
BA2 8AS,BA2 8AS,369548,158644,E00072628,-2.438447998,51.32602187
BA2 8AT,BA2 8AT,369984,158326,E00072955,-2.432163784,51.32318578
BA2 8AU,BA2 8AU,369945,158639,E00072628,-2.432750048,51.32599811
BA2 8AW,BA2 8AW,369654,158098,E00072955,-2.436880002,51.32111816
BA2 8AX,BA2 8AX,370048,159224,E00072628,-2.431321114,51.33126371
BA2 8AY,BA2 8AY,370288,159394,E00072627,-2.427890635,51.33280494
BA2 8AZ,BA2 8AZ,370613,159867,E00072627,-2.423264822,51.33707489
BA2 8BA,BA2 8BA,370569,159942,E00072627,-2.423902714,51.33774697
BA2 8BB,BA2 8BB,370550,159980,E00072627,-2.424178567,51.33808765
BA2 8BD,BA2 8BD,370736,160132,E00072627,-2.42152102,51.33946408
BA2 8BE,BA2 8BE,371324,160362,E00072627,-2.41309851,51.34156218
BA2 8BG,BA2 8BG,370971,159586,E00072627,-2.41810276,51.33456669
BA2 8BH,BA2 8BH,370923,159407,E00072627,-2.418777136,51.33295473
BA2 8BJ,BA2 8BJ,371083,159292,E00072627,-2.416471249,51.3319289
BA2 8BL,BA2 8BL,371106,159454,E00072627,-2.416154255,51.33338667
BA2 8BN,BA2 8BN,371558,159505,E00072627,-2.409670386,51.33386816
BA2 8BP,BA2 8BP,371635,159449,E00072627,-2.408560646,51.33336845
BA2 8BQ,BA2 8BQ,371006,159450,E00072627,-2.417589251,51.33334561
BA2 8BR,BA2 8BR,371625,159571,E00072627,-2.408713957,51.33446498
BA2 8BS,BA2 8BS,371584,159611,E00072627,-2.409305718,51.33482258
BA2 8BT,BA2 8BT,371891,160509,E00072627,-2.404970033,51.34291245
BA2 8BU,BA2 8BU,371828,160583,E00072627,-2.405880395,51.34357469
BA2 8BW,BA2 8BW,371611,159458,E00072627,-2.408905878,51.33344824
BA2 8BX,BA2 8BX,372049,160448,E00072627,-2.402696851,51.34237175
BA2 8BY,BA2 8BY,371911,160041,E00072627,-2.404645924,51.33870528
BA2 8BZ,BA2 8BZ,371583,160986,E00072629,-2.409430174,51.34718604
BA2 8DA,BA2 8DA,369849,157817,E00072958,-2.434057979,51.31860191
BA2 8DB,BA2 8DB,370480,156991,E00072952,-2.424935,51.31120795
BA2 8DD,BA2 8DD,370529,157710,E00072961,-2.424291627,51.31767547
BA2 8DE,BA2 8DE,370646,157726,E00072959,-2.422614167,51.31782546
BA2 8DG,BA2 8DG,370501,157748,E00072961,-2.424696554,51.31801578
BA2 8DH,BA2 8DH,370224,157412,E00072944,-2.42864308,51.31498006
BA2 8DJ,BA2 8DJ,370178,157432,E00072947,-2.429304756,51.31515752
BA2 8DL,BA2 8DL,370271,157465,E00072944,-2.427973201,51.31545904
BA2 8DN,BA2 8DN,370373,157515,E00072948,-2.426513861,51.31591402
BA2 8DP,BA2 8DP,370418,157627,E00072957,-2.425877488,51.31692341
BA2 8DQ,BA2 8DQ,370594,157713,E00072959,-2.423359259,51.3177059
BA2 8DR,BA2 8DR,370448,157626,E00072957,-2.425446892,51.31691599
BA2 8DS,BA2 8DS,370437,157597,E00072948,-2.425602298,51.31665464
BA2 8DT,BA2 8DT,370501,157568,E00072948,-2.424681609,51.3163972
BA2 8DU,BA2 8DU,370467,157459,E00072951,-2.425160436,51.31541535
BA2 8DW,BA2 8DW,370403,157491,E00072948,-2.426081358,51.31569975
BA2 8DX,BA2 8DX,370503,157534,E00072948,-2.424650157,51.31609159
BA2 8DY,BA2 8DY,370546,157463,E00072948,-2.424027202,51.31545541
BA2 8DZ,BA2 8DZ,370564,157537,E00072948,-2.42377508,51.31612181
BA2 8EA,BA2 8EA,370686,157584,E00072948,-2.42202854,51.31655071
BA2 8EB,BA2 8EB,370833,157886,E00072961,-2.419944082,51.31927382
BA2 8ED,BA2 8ED,370700,157708,E00072959,-2.421837885,51.31766636
BA2 8EE,BA2 8EE,370637,157691,E00072961,-2.422740348,51.31751028
BA2 8EF,BA2 8EF,370780,157862,E00072961,-2.420702615,51.31905526
BA2 8EG,BA2 8EG,370850,157991,E00072961,-2.41970874,51.32021882
BA2 8EH,BA2 8EH,370920,157834,E00072960,-2.418691402,51.31881067
BA2 8EJ,BA2 8EJ,370987,157763,E00072960,-2.417724213,51.3181757
BA2 8EL,BA2 8EL,370818,157662,E00072959,-2.420140891,51.31725885
BA2 8EN,BA2 8EN,370241,157467,E00072944,-2.428403751,51.31547554
BA2 8EP,BA2 8EP,370613,157879,E00072961,-2.42310029,51.31919944
BA2 8EQ,BA2 8EQ,370828,157782,E00072959,-2.420007239,51.31833842
BA2 8ER,BA2 8ER,370478,157811,E00072961,-2.425031869,51.31858099
BA2 8ES,BA2 8ES,370213,157811,E00072957,-2.42883434,51.31856713
BA2 8ET,BA2 8ET,370143,157790,E00072957,-2.429837024,51.31837467
BA2 8EU,BA2 8EU,370100,157765,E00072957,-2.430451902,51.31814759
BA2 8EW,BA2 8EW,370656,157784,E00072961,-2.422475451,51.31834752
BA2 8EX,BA2 8EX,370155,157645,E00072957,-2.429652705,51.31707153
BA2 8EY,BA2 8EY,370166,157527,E00072957,-2.429484977,51.31601103
BA2 8EZ,BA2 8EZ,370202,157488,E00072947,-2.428965078,51.31566226
BA2 8FB,BA2 8FB,370203,156944,E00072943,-2.428905154,51.31077089
BA2 8HA,BA2 8HA,370595,157455,E00072948,-2.423323473,51.31538605
BA2 8HB,BA2 8HB,370767,157801,E00072961,-2.420884053,51.31850607
BA2 8HD,BA2 8HD,370538,156980,E00072952,-2.424102032,51.31111209
BA2 8HE,BA2 8HE,370529,157191,E00072948,-2.424248583,51.31300886
BA2 8HF,BA2 8HF,370137,157617,E00072957,-2.429908613,51.31681879
BA2 8HG,BA2 8HG,370365,157478,E00072948,-2.426625529,51.31558091
BA2 8HH,BA2 8HH,370404,157407,E00072948,-2.426060047,51.31494454
BA2 8HJ,BA2 8HJ,370511,157393,E00072951,-2.424523583,51.31482418
BA2 8HL,BA2 8HL,370457,157351,E00072951,-2.425294957,51.31444373
BA2 8HN,BA2 8HN,370392,157264,E00072951,-2.42622026,51.31365811
BA2 8HQ,BA2 8HQ,370370,157404,E00072948,-2.426547668,51.3149158
BA2 8HR,BA2 8HR,370445,157188,E00072951,-2.425453527,51.31297752
BA2 8HS,BA2 8HS,370441,157043,E00072951,-2.42549884,51.31167344
BA2 8HT,BA2 8HT,370480,157101,E00072952,-2.424944137,51.31219702
BA2 8HU,BA2 8HU,370520,157023,E00072952,-2.424363826,51.31149777
BA2 8HW,BA2 8HW,370509,157226,E00072948,-2.424538472,51.31332253
BA2 8HX,BA2 8HX,370480,156960,E00072952,-2.424932426,51.3109292
BA2 8HY,BA2 8HY,370300,156988,E00072943,-2.427517154,51.31117159
BA2 8HZ,BA2 8HZ,370256,157078,E00072954,-2.428156002,51.31197848
BA2 8JA,BA2 8JA,370285,157189,E00072951,-2.427749248,51.31297815
BA2 8JB,BA2 8JB,370130,157249,E00072944,-2.429978122,51.31350944
BA2 8JD,BA2 8JD,370018,157217,E00072944,-2.431582362,51.31321579
BA2 8JE,BA2 8JE,370073,157141,E00072954,-2.430786812,51.31253535
BA2 8JF,BA2 8JF,370139,157057,E00072954,-2.429832811,51.31178356
BA2 8JG,BA2 8JG,369988,157134,E00072954,-2.432005714,51.31246793
BA2 8JH,BA2 8JH,369886,157154,E00072944,-2.433470822,51.3126424
BA2 8JJ,BA2 8JJ,370016,157381,E00072947,-2.431624827,51.31469035
BA2 8JL,BA2 8JL,370072,157443,E00072947,-2.430826557,51.31525081
BA2 8JN,BA2 8JN,370264,157272,E00072944,-2.42805749,51.31372333
BA2 8JP,BA2 8JP,369977,157522,E00072958,-2.432196296,51.31595611
BA2 8JQ,BA2 8JQ,370008,157074,E00072943,-2.431713788,51.31192946
BA2 8JR,BA2 8JR,370041,157572,E00072947,-2.431282245,51.31640913
BA2 8JS,BA2 8JS,370451,156925,E00072952,-2.425345542,51.31061298
BA2 8JT,BA2 8JT,370123,157506,E00072947,-2.430100162,51.31582
BA2 8JW,BA2 8JW,370003,157476,E00072947,-2.431819404,51.3155439
BA2 8LA,BA2 8LA,369710,157573,E00072958,-2.436031642,51.31640054
BA2 8LB,BA2 8LB,369660,157468,E00072958,-2.436740191,51.31545374
BA2 8LD,BA2 8LD,369570,157375,E00072958,-2.438023488,51.31461266
BA2 8LF,BA2 8LF,369828,157143,E00072944,-2.434302088,51.31254034
BA2 8LG,BA2 8LG,369838,157075,E00072944,-2.434152827,51.31192944
BA2 8LH,BA2 8LH,369249,156519,E00072625,-2.442555183,51.30689843
BA2 8LJ,BA2 8LJ,370594,157047,E00072952,-2.423304145,51.31171735
BA2 8LL,BA2 8LL,370497,156111,E00072943,-2.424618055,51.30329616
BA2 8LN,BA2 8LN,370252,155572,E00072943,-2.428087374,51.29843678
BA2 8LP,BA2 8LP,371004,156439,E00072619,-2.417372235,51.30627155
BA2 8LQ,BA2 8LQ,369704,156427,E00072943,-2.436020093,51.30609573
BA2 8LR,BA2 8LR,371059,156514,E00072619,-2.416589307,51.30694872
BA2 8LS,BA2 8LS,371187,156476,E00072619,-2.41475005,51.30661356
BA2 8LT,BA2 8LT,371328,156279,E00072619,-2.412711471,51.30484939
BA2 8LU,BA2 8LU,371323,156525,E00072619,-2.412802989,51.3070611
BA2 8LW,BA2 8LW,370636,155626,E00072943,-2.422584207,51.29894238
BA2 8LX,BA2 8LX,371649,156677,E00072619,-2.408138428,51.3084442
BA2 8LY,BA2 8LY,371699,156716,E00072619,-2.40742426,51.30879736
BA2 8LZ,BA2 8LZ,372040,156243,E00072619,-2.402495028,51.30456115
BA2 8NA,BA2 8NA,371914,156088,E00072619,-2.404290246,51.30316125
BA2 8NB,BA2 8NB,371758,156162,E00072619,-2.406533799,51.30381888
BA2 8ND,BA2 8ND,371804,156219,E00072619,-2.40587848,51.30433373
BA2 8NE,BA2 8NE,371569,156014,E00072619,-2.409233113,51.30247868
BA2 8NF,BA2 8NF,371426,155947,E00072619,-2.411278978,51.30186904
BA2 8NH,BA2 8NH,372030,156459,E00072619,-2.402655491,51.30650295
BA2 8NL,BA2 8NL,370713,155896,E00072943,-2.421502018,51.30137414
BA2 8NN,BA2 8NN,372328,156566,E00072619,-2.398388863,51.30747968
BA2 8NP,BA2 8NP,372841,156534,E00072619,-2.391027053,51.30721673
BA2 8NQ,BA2 8NQ,371197,155741,E00072619,-2.414547037,51.30000516
BA2 8NR,BA2 8NR,373385,156878,E00072622,-2.383248753,51.3103357
BA2 8PA,BA2 8PA,373482,161674,E00072890,-2.382215464,51.35346446
BA2 8PB,BA2 8PB,373888,158325,E00072623,-2.37613879,51.3233701
BA2 8PD,BA2 8PD,372836,161214,E00072626,-2.391456859,51.34929768
BA2 8PE,BA2 8PE,371416,158889,E00072627,-2.411659113,51.32832211
BA2 8PF,BA2 8PF,371030,158430,E00072956,-2.417161633,51.32417534
BA2 8PH,BA2 8PH,370998,157969,E00072956,-2.417583207,51.32002856
BA2 8PJ,BA2 8PJ,371097,157983,E00072956,-2.416163755,51.32015946
BA2 8PL,BA2 8PL,371279,158192,E00072622,-2.413568994,51.32204798
BA2 8PN,BA2 8PN,372018,158253,E00072622,-2.402968877,51.32263346
BA2 8PR,BA2 8PR,371427,157029,E00072619,-2.411351637,51.31159813
BA2 8PS,BA2 8PS,371021,157859,E00072960,-2.417244139,51.31904066
BA2 8PT,BA2 8PT,371827,157225,E00072619,-2.405628358,51.31338056
BA2 8PU,BA2 8PU,373615,158043,E00072622,-2.380035616,51.3208218
BA2 8PW,BA2 8PW,371091,157885,E00072956,-2.416241794,51.31927795
BA2 8PY,BA2 8PY,373716,158043,E00072622,-2.378586244,51.32082649
BA2 8PZ,BA2 8PZ,373737,158083,E00072623,-2.378287851,51.32118712
BA2 8QA,BA2 8QA,373742,158146,E00072623,-2.378220691,51.32175385
BA2 8QB,BA2 8QB,373874,158144,E00072622,-2.376326383,51.32174197
BA2 8QD,BA2 8QD,373800,158170,E00072623,-2.37739021,51.32197236
BA2 8QE,BA2 8QE,373966,158233,E00072623,-2.37501271,51.32254642
BA2 8QF,BA2 8QF,374561,158278,E00072622,-2.366477322,51.32297814
BA2 8QG,BA2 8QG,374024,158215,E00072623,-2.374179008,51.32238728
BA2 8QH,BA2 8QH,374037,158288,E00072622,-2.373997755,51.32304426
BA2 8QJ,BA2 8QJ,374093,158202,E00072622,-2.373187838,51.32227358
BA2 8QL,BA2 8QL,374104,158147,E00072623,-2.373025987,51.3217795
BA2 8QN,BA2 8QN,374270,157893,E00072622,-2.370625471,51.31950318
BA2 8QP,BA2 8QP,374836,156833,E00072622,-2.362428537,51.30999728
BA2 8QQ,BA2 8QQ,373980,158289,E00072622,-2.374815906,51.32305064
BA2 8QR,BA2 8QR,374971,157792,E00072622,-2.360559266,51.3186264
BA2 8QS,BA2 8QS,374172,158359,E00072622,-2.372065636,51.32368884
BA2 8QT,BA2 8QT,375055,158290,E00072617,-2.359389026,51.32310798
